Date,Precinct,Area,Rooms,Storey,Price
2019-05-09,26,68.64,,5,387520.0
2019-05-09,13,54.35,,1,214682.0
2019-05-09,13,71.28,,1,275000.0
2019-05-09,26,49.26,,6,265000.0
2019-05-09,13,91.76,,2,290000.0
2019-05-09,17,55.2,,3,138000.0
2019-05-09,25,61.2,,1,220000.0
2019-06-09,26,47.8,,3,264000.0
2019-06-09,27,32.94,,2,88000.0
2019-06-09,27,25.26,,4,130000.0
2019-06-09,25,50.2,,1,220000.0
2019-08-09,5,37.12,,4,254000.0
2019-09-09,26,41.21,,5,306301.0
2019-09-09,5,37.12,,3,235000.0
2019-09-09,5,37.12,,4,254000.0
2019-09-09,16,45.44,,2,270000.0
2019-09-09,16,45.44,,2,270000.0
2019-09-09,19,60.2,,3,214000.0
2019-09-09,18,43.3,,1,137527.0
2019-09-09,19,69.6,,3,175000.0
2019-09-09,19,69.6,,3,175000.0
2019-09-09,1,26.33,,,125000.0
2019-10-09,27,29.8,,4,125000.0
2019-10-09,19,29.8,,2,117000.0
2019-10-09,30,32.5,,3,93055.0
2019-10-09,27,29.8,,4,125000.0
2019-11-09,19,39.9,,2,240000.0
2019-11-09,27,38.44,,3,210000.0
2019-11-09,20,48.69,,,235000.0
2019-11-09,16,37.57,,1,150280.0
2019-11-09,42,62.3,,4,230000.0
2019-11-09,25,51.2,,,156200.0
2019-11-09,18,54.5,,1,121900.0
2019-11-09,16,29.5,,6,148500.0
2019-12-09,16,56.75,,1,353000.0
2019-12-09,16,56.75,,1,353000.0
2019-12-09,6,46.71,,4,270000.0
2019-12-09,27,47.66,,3,175000.0
2019-12-09,13,64.7,,7,210000.0
2019-09-16,20,106.46,,1,469000.0
2019-09-16,1,35.5,,3,160000.0
2019-09-16,28,47.42,,1,145000.0
2019-09-17,29,69.8,,2,340000.0
2019-09-17,29,69.8,,2,340000.0
2019-09-17,26,47.2,,10,150100.0
2019-09-17,40,130.0,,1,329000.0
2019-09-17,29,55.58,,5,285000.0
2019-09-17,27,47.8,,4,262500.0
2019-09-18,20,25.5,,2,140000.0
2019-09-18,20,25.5,,2,140000.0
2019-09-18,20,107.07,,1,469000.0
2019-09-18,26,37.2,,8,110600.0
2019-09-18,16,38.2,,5,180000.0
2019-09-19,16,63.96,,3,385000.0
2019-09-19,16,63.96,,3,385000.0
2019-09-19,27,35.05,,,145000.0
2019-09-19,13,50.9,,9,145300.0
2019-09-20,26,43.82,,5,299000.0
2019-09-20,32,22.7,,3,114000.0
2019-09-20,27,45.2,,,214000.0
2019-09-20,17,49.1,,1,260000.0
2019-09-20,32,22.7,,3,114000.0
2019-09-23,26,45.84,,1,200000.0
2019-09-23,27,34.4,,1,108722.0
2019-09-23,26,64.03,,1,246516.0
2019-09-23,19,51.8,,5,182000.0
2019-09-23,19,51.8,,5,182000.0
2019-09-23,27,29.8,,9,120000.0
2019-09-24,43,30.68,,4,195000.0
2019-09-24,43,30.68,,4,195000.0
2019-09-24,5,73.2,,1,300120.0
2019-09-24,5,73.2,,1,300120.0
2019-09-24,42,50.8,,5,165000.0
2019-09-25,18,42.4,,2,155000.0
2019-09-25,20,61.4,,5,219000.0
2019-09-25,6,47.15,,1,230000.0
2019-09-25,6,47.15,,1,230000.0
2019-09-25,18,42.4,,2,155000.0
2019-09-26,27,49.5,,5,161534.0
2019-09-26,40,148.03,,2,389000.0
2019-09-26,16,60.9,,,205000.0
2019-09-26,16,51.8,,2,182000.0
2019-09-26,30,68.6,,3,210000.0
2019-09-27,26,69.95,,5,420428.0
2019-09-27,31,51.9,,1,242000.0
2019-09-27,26,36.21,,4,160000.0
2019-09-27,21,72.8,,5,305000.0
2019-09-27,21,72.8,,5,305000.0
2019-09-27,26,45.3,,5,185000.0
2019-09-27,40,104.65,,1,426000.0
2019-09-27,26,55.4,,1,208000.0
2019-09-27,17,58.7,,8,200000.0
2019-09-27,18,67.5,,3,254000.0
2019-09-27,25,61.9,,5,204000.0
2019-09-27,30,53.53,,2,365000.0
2019-09-27,30,33.1,,3,140000.0
2019-09-28,6,71.36,,4,277000.0
2019-09-30,16,63.42,,4,388700.0
2019-09-30,26,87.5,,4,341250.0
2019-09-30,19,64.1,,1,227000.0
2019-09-30,18,66.3,,,250000.0
2019-09-30,19,64.1,,1,227000.0
2019-09-30,25,35.9,,7,140000.0
2019-09-30,31,37.5,,2,170000.0
2019-01-10,19,35.9,,3,200000.0
2019-01-10,26,48.3,,5,180000.0
2019-01-10,33,48.6,,5,180000.0
2019-01-10,33,48.6,,5,180000.0
2019-01-10,27,24.8,,5,78610.0
2019-01-10,19,35.9,,3,200000.0
2019-01-10,29,42.11,,1,180000.0
2019-01-10,29,42.1,,1,180000.0
2019-02-10,27,45.81,,5,170000.0
2019-02-10,26,29.0,,1,150000.0
2019-02-10,27,23.9,,3,136500.0
2019-02-10,30,63.0,,3,220000.0
2019-03-10,27,53.26,,4,160000.0
2019-03-10,23,54.4,,4,235000.0
2019-03-10,19,51.4,,8,195000.0
2019-03-10,27,53.26,,4,160000.0
2019-03-10,5,39.89,,3,274900.0
2019-03-10,19,51.4,,8,195000.0
2019-03-10,23,54.4,,4,235000.0
2019-03-10,27,19.0,,5,95000.0
2019-03-10,27,23.9,,3,136500.0
2019-04-10,6,31.73,,2,210000.0
2019-04-10,16,48.89,,2,271616.0
2019-04-10,16,48.89,,2,271616.0
2019-04-10,26,88.08,,1,339108.0
2019-04-10,26,46.9,,4,180000.0
2019-04-10,16,42.72,,4,261637.0
2019-04-10,20,42.5,,3,107000.0
2019-04-10,1,73.1,,2,210000.0
2019-04-10,6,31.73,,2,210000.0
2019-04-10,16,60.4,,3,248000.0
2019-04-10,30,68.2,,,200000.0
2019-04-10,31,53.59,,1,220000.0
2019-07-10,6,61.82,,1,329000.0
2019-07-10,6,61.82,,1,329000.0
2019-07-10,16,57.55,,4,240000.0
2019-07-10,19,35.35,,2,119000.0
2019-07-10,19,35.35,,2,119000.0
2019-07-10,19,31.6,,2,88000.0
2019-07-10,5,59.4,,5,320000.0
2019-07-10,6,54.65,,1,325000.0
2019-07-10,6,54.65,,1,325000.0
2019-07-10,17,67.34,,2,220000.0
2019-08-10,31,44.5,,1,185000.0
2019-08-10,32,37.0,,5,170000.0
2019-09-10,4,47.6,,3,220000.0
2019-09-10,4,47.6,,3,220000.0
2019-09-10,25,64.3,,5,220000.0
2019-09-10,26,73.0,,2,270000.0
2019-10-10,26,53.0,,2,285000.0
2019-10-10,26,47.2,,2,150000.0
2019-10-10,16,46.25,,,295000.0
2019-10-10,16,51.3,,2,210000.0
2019-10-10,17,48.82,,1,171000.0
2019-11-10,32,65.0,,1,390000.0
2019-11-10,27,25.0,,2,137000.0
2019-11-10,17,46.3,,1,220000.0
2019-11-10,20,32.0,,4,135000.0
2019-11-10,20,32.0,,4,135000.0
2019-11-10,6,60.29,,1,315000.0
2019-11-10,26,47.04,,6,185000.0
2019-11-10,6,60.29,,1,315000.0
2019-11-10,17,46.3,,1,220000.0
2019-11-10,18,67.57,,4,300000.0
2019-11-10,25,70.9,,7,194000.0
2019-11-10,27,25.0,,2,137000.0
2019-11-10,31,52.5,,2,220000.0
2019-11-10,32,65.0,,1,195000.0
2019-11-10,33,61.9,,5,200000.0
2019-10-14,5,60.74,,1,334000.0
2019-10-14,27,42.2,,4,137712.0
2019-10-14,32,47.0,,4,148085.0
2019-10-14,5,60.74,,1,334000.0
2019-10-14,31,97.2,,1,445000.0
2019-10-15,26,48.4,,4,227000.0
2019-10-15,27,47.3,,,175000.0
2019-10-15,19,63.28,,4,215000.0
2019-10-15,19,63.28,,4,215000.0
2019-10-15,27,47.3,,,175000.0
2019-10-15,29,62.33,,4,240000.0
2019-10-16,26,56.2,,1,270000.0
2019-10-16,27,47.66,,5,180000.0
2019-10-16,25,68.1,,3,215000.0
2019-10-17,25,31.4,,4,100000.0
2019-10-17,27,44.9,,3,190000.0
2019-10-17,29,56.5,,2,292200.0
2019-10-17,30,64.6,,1,390000.0
2019-10-17,30,101.5,,,320000.0
2019-10-17,31,62.6,,2,280000.0
2019-10-17,33,48.6,,5,183000.0
2019-10-18,19,56.39,,,330000.0
2019-10-18,19,56.39,,,330000.0
2019-10-18,6,42.25,,3,220000.0
2019-10-18,20,25.5,,9,115000.0
2019-10-18,20,25.5,,9,115000.0
2019-10-18,27,50.1,,3,219000.0
2019-10-18,26,68.93,,5,267448.0
2019-10-18,6,42.25,,3,220000.0
2019-10-18,13,67.2,,2,265000.0
2019-10-18,27,50.1,,3,219000.0
2019-10-21,27,47.1,,1,194000.0
2019-10-21,27,44.3,,3,80000.0
2019-10-21,19,74.38,,3,235000.0
2019-10-21,25,51.01,,4,175000.0
2019-10-21,27,47.1,,1,194000.0
2019-10-22,17,60.4,,3,234000.0
2019-10-22,26,73.0,,2,275000.0
2019-10-23,27,44.4,,1,141748.0
2019-10-24,23,36.7,,2,215000.0
2019-10-24,27,33.5,,5,129000.0
2019-10-24,27,36.0,,1,182000.0
2019-10-24,18,44.3,,3,147000.0
2019-10-24,18,44.3,,3,147000.0
2019-10-24,26,53.73,,2,150000.0
2019-10-24,23,36.7,,2,215000.0
2019-10-24,31,37.2,,,206000.0
2019-10-25,26,30.0,,2,153000.0
2019-10-25,18,17.8,,,76000.0
2019-10-25,18,17.8,,,76000.0
2019-10-25,26,30.0,,2,153000.0
2019-10-25,30,65.4,,3,140000.0
2019-10-25,34,42.1,,1,175000.0
2019-10-29,5,37.12,,4,240000.0
2019-10-29,5,37.12,,4,240000.0
2019-10-29,33,48.6,,7,130000.0
2019-10-30,23,33.7,,1,199000.0
2019-10-30,26,37.0,,7,167000.0
2019-10-30,27,47.4,,1,153588.0
2019-10-30,23,33.7,,1,199000.0
2019-10-30,27,47.1,,4,50000.0
2019-10-31,31,30.0,,3,98000.0
2019-10-31,32,36.7,,4,165000.0
2019-05-11,1,50.5,,2,160000.0
2019-06-11,30,26.0,,3,147000.0
2019-06-11,30,35.4,,2,125000.0
2019-07-11,6,50.89,,2,204959.0
2019-07-11,6,50.89,,2,204959.0
2019-07-11,29,54.2,,1,270000.0
2019-07-11,30,70.76,,2,343900.0
2019-08-11,5,37.12,,5,253000.0
2019-08-11,4,47.6,,4,223000.0
2019-08-11,4,47.6,,4,223000.0
2019-08-11,5,37.12,,5,253000.0
2019-12-11,26,47.3,,3,135000.0
2019-12-11,25,41.2,,10,190000.0
2019-12-11,31,59.0,,2,185000.0
2019-11-13,33,46.1,,2,150000.0
2019-11-13,43,43.59,,2,286000.0
2019-11-13,43,48.11,,3,310000.0
2019-11-14,40,71.68,,1,360000.0
2019-11-14,5,28.81,,3,67200.0
2019-11-14,5,34.14,,3,90000.0
2019-11-14,31,30.0,,3,155000.0
2019-11-14,40,71.68,,1,360000.0
2019-11-15,6,55.89,,1,270000.0
2019-11-15,6,55.89,,1,270000.0
2019-11-18,5,57.8,,2,325000.0
2019-11-18,30,65.4,,3,179000.0
2019-11-19,26,29.82,,5,130000.0
2019-11-20,6,73.1,,2,317500.0
2019-11-21,17,28.6,,10,120000.0
2019-11-21,19,35.9,,3,170000.0
2019-11-21,25,48.9,,9,200000.0
2019-11-21,27,37.7,,1,108000.0
2019-11-21,43,70.0,,4,250000.0
2019-11-22,32,37.07,,2,180000.0
2019-11-25,26,46.4,,10,184000.0
2019-11-25,26,46.4,,10,184000.0
2019-11-25,27,38.0,,3,172000.0
2019-11-25,27,48.0,,4,228000.0
2019-11-25,27,47.5,,4,243000.0
2019-11-26,25,79.7,,10,290000.0
2019-11-26,26,47.8,,5,237000.0
2019-11-26,30,35.8,,3,163000.0
2019-11-26,30,32.38,,2,165000.0
2019-11-27,6,76.2,,4,510000.0
2019-11-27,16,56.0,,1,220000.0
2019-11-27,25,31.4,,3,120000.0
2019-11-28,21,60.0,,2,265000.0
2019-11-28,18,52.7,,2,250000.0
2019-11-28,19,66.3,,4,267000.0
2019-11-28,21,60.0,,2,265000.0
2019-11-28,29,68.6,,,300000.0
2019-11-29,27,29.8,,9,145000.0
2019-11-29,7,48.5,,1,169750.0
2019-11-29,7,69.5,,1,347500.0
2019-11-29,25,59.1,,5,210000.0
2019-11-29,25,72.2,,9,240000.0
2019-11-29,27,29.8,,9,145000.0
2019-11-29,32,30.0,,11,60000.0
2019-02-12,6,50.59,,1,240000.0
2019-02-12,25,56.2,,1,102000.0
2019-02-12,6,50.59,,1,240000.0
2019-02-12,16,42.26,,1,285000.0
2019-02-12,25,56.2,,1,34000.0
2019-02-12,29,70.8,,,261000.0
2019-03-12,5,39.89,,1,284900.0
2019-03-12,16,70.88,,7,61200.0
2019-03-12,25,50.2,,5,210000.0
2019-03-12,31,57.0,,1,220000.0
2019-04-12,17,58.7,,10,235000.0
2019-04-12,30,41.7,,3,130000.0
2019-05-12,26,47.5,,6,237000.0
2019-05-12,26,47.5,,6,237000.0
2019-05-12,26,47.4,,3,210000.0
2019-05-12,31,46.5,,1,90000.0
2019-06-12,19,44.5,,11,165000.0
2019-06-12,25,43.9,,2,195000.0
2019-10-12,6,92.23,,4,350000.0
2019-10-12,4,24.0,,,45000.0
2019-10-12,4,24.0,,,45000.0
2019-10-12,6,44.61,,4,350000.0
2019-10-12,26,94.29,,3,370000.0
2019-10-12,36,57.45,,1,265000.0
2019-10-12,36,59.47,,1,329000.0
2019-11-12,5,71.44,,2,434800.0
2019-12-12,25,68.1,,3,304000.0
2019-12-12,30,55.78,,5,315000.0
2019-12-13,25,59.4,,7,240000.0
2019-12-13,33,36.3,,2,170000.0
2019-12-16,6,55.26,,2,320000.0
2019-12-16,5,37.12,,5,254900.0
2019-12-17,32,29.1,,1,165000.0
2019-12-18,1,54.7,,,170000.0
2019-12-18,17,44.9,,7,220000.0
2019-12-18,29,41.91,,1,180000.0
2019-12-18,31,48.48,,3,230000.0
2019-12-19,5,46.1,,6,285000.0
2019-12-19,27,31.1,,1,140000.0
2019-12-20,31,52.7,,2,160000.0
2019-12-23,26,37.3,,3,199000.0
2019-12-23,26,37.3,,3,199000.0
2019-12-23,30,67.2,,2,165000.0
2019-12-28,33,48.6,,6,125000.0
2019-12-30,5,54.7,,2,110000.0
2019-12-30,19,46.7,,2,205000.0
2019-12-30,26,30.0,,11,153000.0
2019-12-31,43,29.78,,4,194000.0
2020-07-01,27,57.0,,11,261000.0
2020-07-01,13,54.4,,3,270000.0
2020-07-01,27,45.3,,5,235000.0
2020-07-01,31,33.4,,2,140000.0
2020-07-01,18,86.6,,2,280000.0
2020-08-01,26,37.3,,1,174000.0
2020-08-01,26,49.7,,3,215000.0
2020-08-01,27,57.0,,2,160000.0
2020-08-01,5,61.55,,3,280000.0
2020-08-01,26,37.3,,1,174000.0
2020-09-01,18,54.5,,1,250000.0
2020-10-01,27,41.79,,3,180000.0
2020-10-01,26,43.55,,5,500000.0
2020-10-01,28,119.0,,1,578000.0
2020-01-15,13,35.9,,6,140000.0
2020-01-15,19,46.9,,3,182000.0
2020-01-15,26,49.8,,3,214000.0
2020-01-15,18,54.51,,,336000.0
2020-01-15,21,72.9,,4,297000.0
2020-01-15,18,56.7,,1,195000.0
2020-01-15,21,43.25,,5,214000.0
2020-01-16,19,34.1,,,160000.0
2020-01-16,26,37.4,,5,214000.0
2020-01-16,26,37.4,,5,214000.0
2020-01-17,27,48.02,,,200000.0
2020-01-17,27,38.4,,1,163700.0
2020-01-17,26,53.1,,1,330000.0
2020-01-20,19,32.93,,4,200300.0
2020-01-20,5,113.2,,6,518436.0
2020-01-20,5,64.18,,1,330000.0
2020-01-20,19,32.93,,4,200300.0
2020-01-20,30,72.66,,4,380000.0
2020-01-20,42,56.5,,2,310000.0
2020-01-21,16,60.86,,5,700000.0
2020-01-21,29,43.07,,2,218000.0
2020-01-21,26,90.85,,1,57930.0
2020-01-21,30,42.87,,6,446000.0
2020-01-22,27,54.7,,2,275000.0
2020-01-22,27,54.7,,2,275000.0
2020-01-22,1,78.8,,4,359000.0
2020-01-24,28,45.89,,3,234000.0
2020-01-24,25,50.2,,1,195000.0
2020-01-24,26,47.38,,6,270000.0
2020-01-24,29,43.8,,3,242000.0
2020-01-24,42,59.2,,5,150000.0
2020-01-24,27,25.91,,4,175500.0
2020-01-24,16,51.3,,4,213000.0
2020-01-24,21,47.21,,2,282000.0
2020-01-25,43,68.0,,5,515000.0
2020-01-27,25,63.0,,11,110000.0
2020-01-28,18,24.2,,1,80000.0
2020-01-28,39,35.07,,4,197000.0
2020-01-29,21,45.21,,2,250000.0
2020-01-30,27,35.2,,4,175000.0
2020-01-30,30,49.3,,1,192000.0
2020-01-31,26,55.9,,5,245000.0
2020-03-02,30,45.2,,1,133000.0
2020-03-02,29,67.7,,2,368000.0
2020-03-02,21,39.98,,5,221000.0
2020-04-02,27,46.6,,2,195000.0
2020-04-02,27,33.5,,5,170000.0
2020-04-02,25,50.9,,12,205000.0
2020-04-02,43,60.2,,10,215000.0
2020-04-02,27,33.5,,5,170000.0
2020-05-02,25,56.2,,1,140000.0
2020-05-02,17,37.9,,2,172000.0
2020-06-02,29,32.81,,1,210000.0
2020-07-02,27,37.6,,3,212000.0
2020-07-02,25,45.9,,,188000.0
2020-07-02,13,35.9,,2,140000.0
2020-07-02,16,37.4,,4,178000.0
2020-10-02,26,35.9,,,150000.0
2020-10-02,25,51.01,,4,216000.0
2020-11-02,30,58.0,,5,239000.0
2020-11-02,30,48.7,,2,170000.0
2020-12-02,25,50.9,,10,208000.0
2020-12-02,21,43.99,,2,260500.0
2020-12-02,16,62.89,,5,480000.0
2020-02-13,27,45.14,,,171532.0
2020-02-13,29,62.9,,5,285000.0
2020-02-13,6,63.1,,2,253000.0
2020-02-13,21,40.04,,5,190000.0
2020-02-14,32,47.27,,4,215000.0
2020-02-14,6,50.89,,2,295000.0
2020-02-14,21,40.08,,5,190000.0
2020-02-17,27,25.96,,2,169000.0
2020-02-17,34,42.1,,1,220000.0
2020-02-17,25,29.34,,10,162000.0
2020-02-17,42,52.4,,3,240000.0
2020-02-18,26,45.83,,8,195000.0
2020-02-18,6,46.7,,5,188000.0
2020-02-18,26,38.8,,1,150000.0
2020-02-19,5,48.3,,5,267000.0
2020-02-20,19,34.4,,2,168000.0
2020-02-21,19,49.03,,2,336000.0
2020-02-25,5,65.0,,3,343000.0
2020-02-26,19,47.96,,2,200000.0
2020-02-26,27,73.24,,3,490000.0
2020-02-26,26,35.9,,1,170000.0
2020-02-26,26,44.9,,5,180000.0
2020-02-26,6,27.87,,4,240000.0
2020-02-26,28,57.44,,4,396000.0
2020-02-27,16,49.4,,5,205000.0
2020-02-27,17,30.3,,4,150000.0
2020-02-27,30,57.9,,1,200000.0
2020-02-27,16,38.5,,,190000.0
2020-02-28,27,34.1,,5,190000.0
2020-02-28,29,77.24,,3,443000.0
2020-02-28,21,43.87,,4,276000.0
2020-02-28,42,62.0,,3,220000.0
2020-02-29,25,37.0,,,238000.0
2020-02-03,27,37.6,,3,183000.0
2020-02-03,19,95.47,,,360000.0
2020-02-03,26,38.8,,1,183000.0
2020-03-03,43,67.43,,1,209100.0
2020-04-03,27,45.0,,4,180000.0
2020-04-03,27,66.6,,2,347000.0
2020-04-03,27,66.6,,2,347000.0
2020-04-03,27,37.6,,3,210000.0
2020-05-03,27,48.2,,2,167500.0
2020-05-03,27,37.6,,3,179000.0
2020-05-03,27,37.6,,3,179000.0
2020-06-03,18,67.57,,4,349000.0
2020-06-03,27,66.1,,2,200000.0
2020-06-03,10,120.14,,1,695000.0
2020-06-03,26,43.66,,5,320000.0
2020-06-03,30,44.59,,5,333000.0
2020-06-03,30,62.3,,1,298000.0
2020-09-03,29,32.4,,1,189000.0
2020-09-03,21,40.16,,5,230000.0
2020-09-03,25,50.2,,5,250000.0
2020-10-03,25,49.7,,5,205000.0
2020-10-03,19,104.79,,3,400000.0
2020-10-03,25,56.1,,4,230000.0
2020-10-03,13,69.8,,1,320000.0
2020-11-03,27,21.6,,1,134000.0
2020-12-03,25,68.55,,8,240500.0
2020-12-03,28,62.76,,2,259000.0
2020-03-16,19,59.53,,2,200000.0
2020-03-16,26,47.23,,3,225000.0
2020-03-16,27,38.1,,,223000.0
2020-03-16,30,48.71,,1,320000.0
2020-03-17,5,37.05,,1,229900.0
2020-03-17,17,38.13,,4,155000.0
2020-03-18,16,66.9,,2,273000.0
2020-03-18,6,49.5,,4,385000.0
2020-03-19,29,39.63,,3,270000.0
2020-03-20,31,36.3,,1,185000.0
2020-03-20,13,50.9,,6,230000.0
2020-03-20,43,48.0,,4,240000.0
2020-03-20,17,79.0,,,307000.0
2020-03-23,26,73.0,,4,290000.0
2020-03-23,26,43.6,,1,250000.0
2020-03-24,30,77.1,,2,244000.0
2020-03-24,17,48.82,,1,235000.0
2020-03-25,26,47.8,,1,250000.0
2020-03-25,25,57.2,,2,260000.0
2020-03-26,5,65.8,,4,379000.0
2020-03-26,29,56.0,,1,260000.0
2020-03-27,27,37.7,,1,205200.0
2020-03-27,1,50.5,,5,242000.0
2020-03-27,30,48.1,,8,190000.0
2020-03-30,26,84.9,,5,311000.0
2020-01-04,25,43.8,,4,190000.0
2020-01-04,26,46.71,,8,216000.0
2020-02-04,27,47.8,,1,238000.0
2020-03-04,25,29.34,,10,170000.0
2020-03-04,25,50.9,,10,222000.0
2020-03-04,25,50.2,,4,215000.0
2020-03-04,29,87.5,,1,416000.0
2020-06-04,30,82.63,,6,650000.0
2020-06-04,6,27.35,,3,123500.0
2020-07-04,30,68.7,,2,130000.0
2020-07-04,17,65.0,,2,350000.0
2020-08-04,5,42.62,,6,297000.0
2020-08-04,26,63.09,,6,377000.0
2020-09-04,25,36.4,,3,150000.0
2020-10-04,26,82.3,,4,415000.0
2020-10-04,26,48.84,,1,258000.0
2020-10-04,6,38.66,,4,416800.0
2020-04-16,27,50.14,,5,195000.0
2020-04-16,26,29.82,,5,157000.0
2020-04-17,25,59.1,,2,250000.0
2020-04-17,26,68.02,,1,350000.0
2020-04-20,26,47.3,,3,279900.0
2020-04-20,34,62.24,,,240000.0
2020-04-20,17,39.1,,3,194000.0
2020-04-20,25,50.2,,2,249000.0
2020-04-21,27,31.0,,4,130000.0
2020-04-21,30,48.1,,11,160000.0
2020-04-23,16,70.88,,2,444000.0
2020-04-24,27,71.5,,3,200000.0
2020-04-27,17,68.2,,1,260000.0
2020-04-28,27,31.0,,4,149000.0
2020-04-28,19,42.7,,2,520000.0
2020-04-30,27,29.6,,1,159000.0
2020-04-30,26,53.1,,4,260000.0
2020-04-30,31,48.67,,1,165000.0
2020-04-30,43,68.58,,1,450000.0
2020-07-05,39,50.22,,2,246000.0
2020-08-05,27,30.4,,3,150000.0
2020-08-05,6,27.35,,3,171250.0
2020-12-05,26,35.9,,,120000.0
2020-05-13,5,39.82,,1,240000.0
2020-05-13,39,71.4,,4,300000.0
2020-05-13,6,38.53,,4,285000.0
2020-05-13,16,44.8,,4,90000.0
2020-05-14,6,55.33,,4,321100.0
2020-05-14,13,61.5,,7,30000.0
2020-05-15,30,61.5,,1,285000.0
2020-05-15,42,98.03,,1,440000.0
2020-05-15,16,50.1,,3,220000.0
2020-05-18,21,43.94,,4,339000.0
2020-05-18,28,65.4,,2,205000.0
2020-05-18,25,61.9,,3,280000.0
2020-05-18,43,67.87,,3,425000.0
2020-05-19,19,50.4,,2,148000.0
2020-05-19,19,43.14,,4,330000.0
2020-05-19,27,51.7,,,135000.0
2020-05-19,29,64.5,,3,379000.0
2020-05-20,19,63.95,,3,200000.0
2020-05-21,27,57.0,,8,290000.0
2020-05-21,43,48.6,,4,204000.0
2020-05-21,6,35.23,,1,238000.0
2020-05-22,5,60.08,,6,300000.0
2020-05-26,6,45.38,,1,250000.0
2020-05-27,18,36.2,,2,100000.0
2020-05-27,18,36.2,,2,100000.0
2020-05-27,27,48.5,,4,200000.0
2020-05-28,30,59.0,,1,408500.0
2020-05-28,26,36.7,,10,130000.0
2020-05-28,17,56.83,,4,280000.0
2020-05-29,29,48.41,,5,300000.0
2020-05-29,24,52.0,,,205000.0
2020-05-29,16,38.3,,,158000.0
2020-05-29,16,42.92,,2,278893.0
2020-01-06,26,48.24,,3,229000.0
2020-03-06,26,29.2,,,118500.0
2020-03-06,29,41.67,,4,300000.0
2020-04-06,26,52.5,,8,100000.0
2020-05-06,18,44.6,,2,160000.0
2020-08-06,26,44.22,,3,260000.0
2020-08-06,43,60.2,,11,210000.0
2020-08-06,26,47.4,,3,200000.0
2020-10-06,42,34.3,,3,187000.0
2020-10-06,28,63.81,,,130000.0
2020-12-06,5,34.7,,3,187500.0
2020-06-15,27,46.1,,5,193000.0
2020-06-15,6,37.55,,,215000.0
2020-06-16,17,52.5,,4,205000.0
2020-06-16,42,59.1,,3,268905.0
2020-06-16,43,60.8,,2,267000.0
2020-06-17,17,37.7,,2,200000.0
2020-06-17,26,47.1,,9,205000.0
2020-06-17,30,64.7,,2,200000.0
2020-06-18,27,30.0,,4,135000.0
2020-06-18,27,30.0,,11,155000.0
2020-06-22,42,51.6,,1,252840.0
2020-06-22,16,86.18,,4,520000.0
2020-06-23,27,51.7,,1,200000.0
2020-06-23,27,46.4,,1,230000.0
2020-06-23,6,38.79,,,258000.0
2020-06-24,27,37.6,,,90000.0
2020-06-24,27,45.9,,3,220000.0
2020-06-24,42,51.6,,1,326700.0
2020-06-24,43,43.33,,4,290000.0
2020-06-25,43,67.8,,1,339000.0
2020-06-26,17,82.8,,3,415000.0
2020-06-26,13,18.2,,1,95000.0
2020-06-26,18,57.38,,3,260000.0
2020-06-29,31,45.0,,,190000.0
2020-06-30,27,37.6,,3,145000.0
2020-06-30,27,37.6,,3,179000.0
2020-01-07,6,45.26,,4,410000.0
2020-02-07,27,66.1,,2,264500.0
2020-02-07,43,49.6,,1,252000.0
2020-03-07,16,46.0,,3,190000.0
2020-03-07,17,48.0,,2,163000.0
2020-03-07,30,45.2,,1,160000.0
2020-03-07,43,52.58,,1,310000.0
2020-06-07,42,59.1,,2,268905.0
2020-06-07,28,37.3,,1,175000.0
2020-06-07,42,34.3,,1,190000.0
2020-08-07,32,29.1,,,137000.0
2020-08-07,27,47.1,,5,202000.0
2020-08-07,27,47.8,,5,230000.0
2020-08-07,42,34.3,,3,190000.0
2020-09-07,42,60.9,,3,361880.0
2020-09-07,42,48.9,,1,309000.0
2020-10-07,27,29.93,,4,135000.0
2020-10-07,18,28.49,,2,149000.0
2020-07-13,18,55.0,,5,160000.0
2020-07-14,27,42.6,,3,199000.0
2020-07-14,30,36.7,,1,135000.0
2020-07-14,6,37.36,,2,227500.0
2020-07-15,42,59.2,,5,250000.0
2020-07-16,27,119.0,,1,265000.0
2020-07-16,29,56.2,,3,270000.0
2020-07-16,27,26.6,,4,147000.0
2020-07-17,6,36.81,,2,210000.0
2020-07-24,42,34.3,,2,187000.0
2020-07-24,29,45.4,,2,200000.0
2020-07-27,27,29.8,,5,130000.0
2020-07-27,27,30.53,,9,154000.0
2020-07-30,42,48.4,,3,304920.0
2020-07-31,42,48.9,,2,342080.0
2020-07-31,18,28.75,,2,170000.0
2020-03-08,29,73.4,3,4,225000.0
2020-03-08,32,22.8,2,5,128000.0
2020-04-08,42,48.3,,3,227010.0
2020-04-08,42,53.5,,1,360000.0
2020-04-08,21,60.0,4,1,237500.0
2020-04-08,39,32.14,2,4,173000.0
2020-04-08,33,46.1,3,2,194000.0
2020-06-08,42,60.9,,2,277095.0
2020-06-08,26,30.0,2,3,135000.0
2020-06-08,32,63.9,4,3,195000.0
2020-07-08,28,77.04,5,4,35000.0
2020-10-08,27,26.3,,4,145000.0
2020-10-08,25,55.5,2,1,268000.0
2020-10-08,28,56.4,3,1,235000.0
2020-10-08,43,48.89,3,3,300000.0
2020-10-08,33,48.0,3,1,192000.0
2020-11-08,42,60.9,,2,417100.0
2020-11-08,30,64.7,4,2,220000.0
